Series Name,Series Code,Country Name,Country Code,2016 [YR2016]
GDP (current US$),NY.GDP.MKTP.CD,Guatemala,GTM,66053408205.8838
GDP (current US$),NY.GDP.MKTP.CD,Guinea,GIN,8595955222.49719
GDP (current US$),NY.GDP.MKTP.CD,Guinea-Bissau,GNB,1245074264.10396
GDP (current US$),NY.GDP.MKTP.CD,Guyana,GUY,4482697336.56174
GDP (current US$),NY.GDP.MKTP.CD,Haiti,HTI,14069277526.2278
GDP (current US$),NY.GDP.MKTP.CD,Honduras,HND,21717604952.1835
GDP (current US$),NY.GDP.MKTP.CD,"Hong Kong SAR, China",HKG,320860317562.562
GDP (current US$),NY.GDP.MKTP.CD,Hungary,HUN,128983560865.293
GDP (current US$),NY.GDP.MKTP.CD,Iceland,ISL,21083713310.457
GDP (current US$),NY.GDP.MKTP.CD,India,IND,2294796885663.16
GDP (current US$),NY.GDP.MKTP.CD,Indonesia,IDN,931877364037.698
GDP (current US$),NY.GDP.MKTP.CD,"Iran, Islamic Rep.",IRN,478618064870.999
GDP (current US$),NY.GDP.MKTP.CD,Iraq,IRQ,166743557747.671
GDP (current US$),NY.GDP.MKTP.CD,Ireland,IRL,305431252708.748
GDP (current US$),NY.GDP.MKTP.CD,Isle of Man,IMN,6846377563.00683
GDP (current US$),NY.GDP.MKTP.CD,Israel,ISR,321940971558.016
GDP (current US$),NY.GDP.MKTP.CD,Italy,ITA,1887111188176.93
GDP (current US$),NY.GDP.MKTP.CD,Jamaica,JAM,14898999754.1229
GDP (current US$),NY.GDP.MKTP.CD,Japan,JPN,5003677627544.24
GDP (current US$),NY.GDP.MKTP.CD,Jordan,JOR,39892551126.7606
GDP (current US$),NY.GDP.MKTP.CD,Kazakhstan,KAZ,137278320084.171
GDP (current US$),NY.GDP.MKTP.CD,Kenya,KEN,74815144163.8931
GDP (current US$),NY.GDP.MKTP.CD,Kiribati,KIR,206467818.503227
GDP (current US$),NY.GDP.MKTP.CD,"Korea, Dem. People's Rep.",PRK,..
GDP (current US$),NY.GDP.MKTP.CD,"Korea, Rep.",KOR,1579150518945.44
GDP (current US$),NY.GDP.MKTP.CD,Kosovo,XKX,6682677289.98994
GDP (current US$),NY.GDP.MKTP.CD,Kuwait,KWT,109406674124.652
GDP (current US$),NY.GDP.MKTP.CD,Kyrgyz Republic,KGZ,6813095379.1187
GDP (current US$),NY.GDP.MKTP.CD,Lao PDR,LAO,15912501722.6143
GDP (current US$),NY.GDP.MKTP.CD,Latvia,LVA,27117105059.5075
GDP (current US$),NY.GDP.MKTP.CD,Lebanon,LBN,51147308774.1294
GDP (current US$),NY.GDP.MKTP.CD,Lesotho,LSO,2114426452.2019
GDP (current US$),NY.GDP.MKTP.CD,Liberia,LBR,3398419600
GDP (current US$),NY.GDP.MKTP.CD,Libya,LBY,49912073701.298
GDP (current US$),NY.GDP.MKTP.CD,Liechtenstein,LIE,6237302033.50132
GDP (current US$),NY.GDP.MKTP.CD,Lithuania,LTU,42970749245.0336
GDP (current US$),NY.GDP.MKTP.CD,Luxembourg,LUX,62216885435.9488
GDP (current US$),NY.GDP.MKTP.CD,"Macao SAR, China",MAC,44964868323.7558
GDP (current US$),NY.GDP.MKTP.CD,North Macedonia,MKD,10672467073.2873
GDP (current US$),NY.GDP.MKTP.CD,Madagascar,MDG,11848613858.442
GDP (current US$),NY.GDP.MKTP.CD,Malawi,MWI,7909868618.46366
GDP (current US$),NY.GDP.MKTP.CD,Malaysia,MYS,301256033870.334
GDP (current US$),NY.GDP.MKTP.CD,Maldives,MDV,4409942623.85538
GDP (current US$),NY.GDP.MKTP.CD,Mali,MLI,16743796799.8329
GDP (current US$),NY.GDP.MKTP.CD,Malta,MLT,12025782834.1534
GDP (current US$),NY.GDP.MKTP.CD,Marshall Islands,MHL,201800000
GDP (current US$),NY.GDP.MKTP.CD,Mauritania,MRT,6398747592.13185
GDP (current US$),NY.GDP.MKTP.CD,Mauritius,MUS,12757680846.5663
GDP (current US$),NY.GDP.MKTP.CD,Mexico,MEX,1112233497452.7
GDP (current US$),NY.GDP.MKTP.CD,"Micronesia, Fed. Sts.",FSM,325000000
GDP (current US$),NY.GDP.MKTP.CD,Moldova,MDA,7980917075.7748
GDP (current US$),NY.GDP.MKTP.CD,Monaco,MCO,6471290793.55029
GDP (current US$),NY.GDP.MKTP.CD,Mongolia,MNG,11181350649.3573
GDP (current US$),NY.GDP.MKTP.CD,Montenegro,MNE,4357469330.46719
GDP (current US$),NY.GDP.MKTP.CD,Morocco,MAR,111572947004.917
GDP (current US$),NY.GDP.MKTP.CD,Mozambique,MOZ,12069051237.1711
GDP (current US$),NY.GDP.MKTP.CD,Myanmar,MMR,63298361983.5653
GDP (current US$),NY.GDP.MKTP.CD,Namibia,NAM,10722018732.0936
GDP (current US$),NY.GDP.MKTP.CD,Nauru,NRU,97541943.0355053
GDP (current US$),NY.GDP.MKTP.CD,Nepal,NPL,24524109483.5293
GDP (current US$),NY.GDP.MKTP.CD,Netherlands,NLD,797163949289.885
GDP (current US$),NY.GDP.MKTP.CD,New Caledonia,NCL,8724568954.89799
GDP (current US$),NY.GDP.MKTP.CD,New Zealand,NZL,189100085275.23
GDP (current US$),NY.GDP.MKTP.CD,Nicaragua,NIC,13286093388.4752
GDP (current US$),NY.GDP.MKTP.CD,Niger,NER,10398861981.7583
GDP (current US$),NY.GDP.MKTP.CD,Nigeria,NGA,404649125252.16
GDP (current US$),NY.GDP.MKTP.CD,Northern Mariana Islands,MNP,1230000000
GDP (current US$),NY.GDP.MKTP.CD,Norway,NOR,370956547619.048
GDP (current US$),NY.GDP.MKTP.CD,Oman,OMN,75128738621.5865
GDP (current US$),NY.GDP.MKTP.CD,Pakistan,PAK,313630000130.435
GDP (current US$),NY.GDP.MKTP.CD,Palau,PLW,305227020.263672
GDP (current US$),NY.GDP.MKTP.CD,Panama,PAN,59760858717.8359
GDP (current US$),NY.GDP.MKTP.CD,Papua New Guinea,PNG,20758876952.6232
GDP (current US$),NY.GDP.MKTP.CD,Paraguay,PRY,36089700222.9546
GDP (current US$),NY.GDP.MKTP.CD,Peru,PER,191898104390.379
GDP (current US$),NY.GDP.MKTP.CD,Philippines,PHL,318627003016.731
GDP (current US$),NY.GDP.MKTP.CD,Poland,POL,473259583969.643
GDP (current US$),NY.GDP.MKTP.CD,Portugal,PRT,206305431241.638
GDP (current US$),NY.GDP.MKTP.CD,Puerto Rico (US),PRI,104336700000
GDP (current US$),NY.GDP.MKTP.CD,Qatar,QAT,151732142857.143
GDP (current US$),NY.GDP.MKTP.CD,Romania,ROU,185290759248.844
GDP (current US$),NY.GDP.MKTP.CD,Russian Federation,RUS,1276786350881.14
GDP (current US$),NY.GDP.MKTP.CD,Rwanda,RWA,8695272057.91798
GDP (current US$),NY.GDP.MKTP.CD,Samoa,WSM,843924796.697421
GDP (current US$),NY.GDP.MKTP.CD,San Marino,SMR,1468343139.74326
GDP (current US$),NY.GDP.MKTP.CD,Sao Tome and Principe,STP,292267272.196925
GDP (current US$),NY.GDP.MKTP.CD,Saudi Arabia,SAU,689279466666.667
GDP (current US$),NY.GDP.MKTP.CD,Senegal,SEN,19040312333.1864
GDP (current US$),NY.GDP.MKTP.CD,Serbia,SRB,42225495909.5633
GDP (current US$),NY.GDP.MKTP.CD,Seychelles,SYC,1568513348.14463
GDP (current US$),NY.GDP.MKTP.CD,Sierra Leone,SLE,6084297211.10217
GDP (current US$),NY.GDP.MKTP.CD,Singapore,SGP,319646468521.497
GDP (current US$),NY.GDP.MKTP.CD,Sint Maarten (Dutch part),SXM,1427017206.70391
GDP (current US$),NY.GDP.MKTP.CD,Slovak Republic,SVK,90347173228.6356
GDP (current US$),NY.GDP.MKTP.CD,Slovenia,SVN,44290685824.0682
GDP (current US$),NY.GDP.MKTP.CD,Solomon Islands,SLB,1379486290.71433
GDP (current US$),NY.GDP.MKTP.CD,"Somalia, Fed. Rep.",SOM,6613743069.99912
GDP (current US$),NY.GDP.MKTP.CD,South Africa,ZAF,323585509674.481
GDP (current US$),NY.GDP.MKTP.CD,South Sudan,SSD,..
GDP (current US$),NY.GDP.MKTP.CD,Spain,ESP,1243015667917.12
GDP (current US$),NY.GDP.MKTP.CD,Sri Lanka,LKA,88000211171.5956
GDP (current US$),NY.GDP.MKTP.CD,St. Kitts and Nevis,KNA,1006818518.51852
GDP (current US$),NY.GDP.MKTP.CD,St. Lucia,LCA,1868544444.44444
GDP (current US$),NY.GDP.MKTP.CD,St. Martin (French part),MAF,..
GDP (current US$),NY.GDP.MKTP.CD,St. Vincent and the Grenadines,VCT,814303703.703704
GDP (current US$),NY.GDP.MKTP.CD,Sudan,SDN,42630376000
GDP (current US$),NY.GDP.MKTP.CD,Suriname,SUR,3317421648.09918
GDP (current US$),NY.GDP.MKTP.CD,Eswatini,SWZ,3722306116.72872
GDP (current US$),NY.GDP.MKTP.CD,Sweden,SWE,513058312950.939
GDP (current US$),NY.GDP.MKTP.CD,Switzerland,CHE,687895460902.713
GDP (current US$),NY.GDP.MKTP.CD,Syrian Arab Republic,SYR,12597854877.4254
GDP (current US$),NY.GDP.MKTP.CD,Tajikistan,TJK,6992416096.89018
GDP (current US$),NY.GDP.MKTP.CD,Tanzania,TZA,49774409374.4538
GDP (current US$),NY.GDP.MKTP.CD,Thailand,THA,413366349747.508
GDP (current US$),NY.GDP.MKTP.CD,Timor-Leste,TLS,1640464612.08088
GDP (current US$),NY.GDP.MKTP.CD,Togo,TGO,6071167584.1951
GDP (current US$),NY.GDP.MKTP.CD,Tonga,TON,420828262.317922
GDP (current US$),NY.GDP.MKTP.CD,Trinidad and Tobago,TTO,23624322192.6274
GDP (current US$),NY.GDP.MKTP.CD,Tunisia,TUN,44360072680.4476
GDP (current US$),NY.GDP.MKTP.CD,Turkiye,TUR,870818016909.84
GDP (current US$),NY.GDP.MKTP.CD,Turkmenistan,TKM,36169428571.4286
GDP (current US$),NY.GDP.MKTP.CD,Turks and Caicos Islands,TCA,1202078000
GDP (current US$),NY.GDP.MKTP.CD,Tuvalu,TUV,41629064.2232388
GDP (current US$),NY.GDP.MKTP.CD,Uganda,UGA,29203988696.2626
GDP (current US$),NY.GDP.MKTP.CD,Ukraine,UKR,93355869403.9223
GDP (current US$),NY.GDP.MKTP.CD,United Arab Emirates,ARE,381717086453.37
GDP (current US$),NY.GDP.MKTP.CD,United Kingdom,GBR,2706807606538.73
GDP (current US$),NY.GDP.MKTP.CD,United States,USA,18695110842000
GDP (current US$),NY.GDP.MKTP.CD,Uruguay,URY,57480787465.2716
GDP (current US$),NY.GDP.MKTP.CD,Uzbekistan,UZB,86138288644.171
GDP (current US$),NY.GDP.MKTP.CD,Vanuatu,VUT,804323576.861028
GDP (current US$),NY.GDP.MKTP.CD,"Venezuela, RB",VEN,112915034262.314
GDP (current US$),NY.GDP.MKTP.CD,Viet Nam,VNM,257096001177.982
GDP (current US$),NY.GDP.MKTP.CD,Virgin Islands (U.S.),VIR,3798000000
GDP (current US$),NY.GDP.MKTP.CD,West Bank and Gaza,PSE,15405400000
GDP (current US$),NY.GDP.MKTP.CD,"Yemen, Rep.",YEM,31317825274.1507
GDP (current US$),NY.GDP.MKTP.CD,Zambia,ZMB,20958412538.3093
GDP (current US$),NY.GDP.MKTP.CD,Zimbabwe,ZWE,20559250000
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Afghanistan,AFG,2.26031420279821
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Albania,ALB,3.90893551362245
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Algeria,DZA,3.90000000017621
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,American Samoa,ASM,-1.67938931297709
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Andorra,AND,3.70967806978986
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Angola,AGO,-1.70053036291208
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Antigua and Barbuda,ATG,4.1203675438061
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Argentina,ARG,-2.08032784377811
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Armenia,ARM,0.199999999825991
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Aruba,ABW,1.23433537363427
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Australia,AUS,2.75564065529868
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Austria,AUT,2.11721964494312
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Azerbaijan,AZE,-3.06359842251706
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Bahamas, The",BHS,-1.15650811269629
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Bahrain,BHR,3.81499327422425
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Bangladesh,BGD,7.11347821270093
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Barbados,BRB,1.49650622520576
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Belarus,BLR,-2.5264464460425
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Belgium,BEL,1.19350273007754
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Belize,BLZ,-0.0187414958130319
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Benin,BEN,3.33967342629693
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Bermuda,BMU,-0.657206304259205
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Bhutan,BTN,8.47594339232963
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Bolivia,BOL,4.26392086382097
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Bosnia and Herzegovina,BIH,3.24225822231566
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Botswana,BWA,7.20442475914267
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Brazil,BRA,-3.2759169063211
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,British Virgin Islands,VGB,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Brunei Darussalam,BRN,-2.47791771833224
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Bulgaria,BGR,3.02662841229517
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Burkina Faso,BFA,5.95797670754024
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Burundi,BDI,3.20017470604286
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Cabo Verde,CPV,4.28071482662371
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Cambodia,KHM,7.90550116130704
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Cameroon,CMR,4.53579423678801
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Canada,CAN,1.03855092490855
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Cayman Islands,CYM,3.23997361448569
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Central African Republic,CAF,4.75031684122342
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Chad,TCD,-4.12250332670322
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Channel Islands,CHI,1.21302407657195
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Chile,CHL,1.753038749071
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,China,CHN,6.77555562837017
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Colombia,COL,2.08738250162794
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Comoros,COM,3.32039987961315
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Congo, Dem. Rep.",COD,0.393832798154563
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Congo, Rep.",COG,-8.68524343913786
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Costa Rica,CRI,4.20432325175899
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Cote d'Ivoire,CIV,7.17275963956332
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Croatia,HRV,3.46646114288178
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Cuba,CUB,0.512843095700745
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Curacao,CUW,-1.06770769957464
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Cyprus,CYP,6.57359080924678
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Czechia,CZE,2.58087013921376
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Denmark,DNK,3.07304549209093
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Djibouti,DJI,7.1234323372872
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Dominica,DMA,1.44724556489263
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Dominican Republic,DOM,6.71974078681295
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Ecuador,ECU,-0.687954245877947
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Egypt, Arab Rep.",EGY,4.34664345555447
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,El Salvador,SLV,2.53906241135864
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Equatorial Guinea,GNQ,-8.81641723219757
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Eritrea,ERI,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Estonia,EST,3.09301920751959
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Ethiopia,ETH,9.43348265981905
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Faroe Islands,FRO,1.38644795938293
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Fiji,FJI,2.44565179664245
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Finland,FIN,2.57193414898754
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,France,FRA,0.860031075424033
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,French Polynesia,PYF,2.30219823670438
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Gabon,GAB,2.09144220829562
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Gambia, The",GMB,1.94335965478776
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Georgia,GEO,3.45021517996871
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Germany,DEU,2.22222216259371
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Ghana,GHA,3.37346574966936
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Gibraltar,GIB,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Greece,GRC,-0.0317947678412054
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Greenland,GRL,4.68195410972302
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Grenada,GRD,3.7396039558691
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Guam,GUM,0.18198362147406
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Guatemala,GTM,2.67780277623314
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Guinea,GIN,10.82062719659
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Guinea-Bissau,GNB,5.4326782650304
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Guyana,GUY,3.80745626378814
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Haiti,HTI,1.81246807847532
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Honduras,HND,3.89297219726413
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Hong Kong SAR, China",HKG,2.17542886502997
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Hungary,HUN,2.43864141309342
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Iceland,ISL,6.21808764217616
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,India,IND,8.25630550179086
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Indonesia,IDN,5.03306918280177
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Iran, Islamic Rep.",IRN,8.8150866425182
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Iraq,IRQ,13.7873730187089
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Ireland,IRL,1.22271661130947
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Isle of Man,IMN,6.95230284899407
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Israel,ISR,4.45978271860821
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Italy,ITA,1.23622108511661
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Jamaica,JAM,2.76043761369557
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Japan,JPN,0.753826745789127
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Jordan,JOR,1.9941808493012
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kazakhstan,KAZ,1.09999999910173
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kenya,KEN,4.21351706814744
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kiribati,KIR,7.08802960050427
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Korea, Dem. People's Rep.",PRK,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Korea, Rep.",KOR,3.17152748983935
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kosovo,XKX,5.57177504731632
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kuwait,KWT,2.92607584256388
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kyrgyz Republic,KGZ,4.33585592190116
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Lao PDR,LAO,7.02283625501138
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Latvia,LVA,2.55168601974034
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Lebanon,LBN,1.55454940856943
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Lesotho,LSO,3.60890731687714
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Liberia,LBR,-1.5549586174878
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Libya,LBY,-1.4909411172622
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Liechtenstein,LIE,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Lithuania,LTU,2.67192215053329
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Luxembourg,LUX,4.97819011520116
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Macao SAR, China",MAC,-0.701510212552961
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,North Macedonia,MKD,2.84820519363306
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Madagascar,MDG,3.99314606199499
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Malawi,MWI,2.49999999914311
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Malaysia,MYS,4.44978139761541
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Maldives,MDV,6.37528306716864
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mali,MLI,6.00506308559498
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Malta,MLT,4.07800355932196
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Marshall Islands,MHL,2.5040827436037
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mauritania,MRT,1.26090923067225
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mauritius,MUS,3.8624682634
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mexico,MEX,1.77249323845399
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Micronesia, Fed. Sts.",FSM,0.942726461831327
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Moldova,MDA,4.64601436259409
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Monaco,MCO,3.00844358752744
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mongolia,MNG,1.48978448679577
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Montenegro,MNE,3.4393056210999
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Morocco,MAR,0.52118550608968
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mozambique,MOZ,4.69699024225795
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Myanmar,MMR,5.86247291518572
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Namibia,NAM,0.0337944502063294
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Nauru,NRU,4.13223140495909
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Nepal,NPL,0.433113719381524
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Netherlands,NLD,2.42428572955482
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,New Caledonia,NCL,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,New Zealand,NZL,3.77911068354334
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Nicaragua,NIC,4.56314739524967
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Niger,NER,5.74089315058157
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Nigeria,NGA,-1.61686894906509
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Northern Mariana Islands,MNP,29.2121212121212
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Norway,NOR,1.16472423928819
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Oman,OMN,5.04642394571691
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Pakistan,PAK,6.57383828511043
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Palau,PLW,1.32685546630708
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Panama,PAN,4.57196696307969
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Papua New Guinea,PNG,5.48957315278187
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Paraguay,PRY,4.26802583314358
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Peru,PER,3.95331871520767
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Philippines,PHL,7.14945675000752
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Poland,POL,3.03117767594847
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Portugal,PRT,2.00414129666575
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Puerto Rico (US),PRI,-1.26369434781117
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Qatar,QAT,3.06410503214877
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Romania,ROU,2.85993252302089
